x,y,z,type,cmd,path_id
0.3644,-0.2712,0.0,1,DRAW_SEGMENT,0
0.36560000000000004,-0.2712,0.0,1,DRAW_SEGMENT,0
0.3668,-0.2712,0.0,1,DRAW_SEGMENT,0
0.368,-0.2712,0.0,1,DRAW_SEGMENT,0
0.3692,-0.2724,0.0,1,DRAW_SEGMENT,0
0.3704,-0.2724,0.0,1,DRAW_SEGMENT,0
0.37160000000000004,-0.2724,0.0,1,DRAW_SEGMENT,0
0.3728,-0.2724,0.0,1,DRAW_SEGMENT,0
0.374,-0.2724,0.0,1,DRAW_SEGMENT,0
0.3752,-0.2724,0.0,1,DRAW_SEGMENT,0
0.3764,-0.27359999999999995,0.0,1,DRAW_SEGMENT,0
0.3776,-0.27359999999999995,0.0,1,DRAW_SEGMENT,0
0.3788,-0.27359999999999995,0.0,1,DRAW_SEGMENT,0
0.38,-0.27359999999999995,0.0,1,DRAW_SEGMENT,0
0.3812,-0.27359999999999995,0.0,1,DRAW_SEGMENT,0
0.3824,-0.27359999999999995,0.0,1,DRAW_SEGMENT,0
0.3836,-0.2748,0.0,1,DRAW_SEGMENT,0
0.38480000000000003,-0.2748,0.0,1,DRAW_SEGMENT,0
0.386,-0.2748,0.0,1,DRAW_SEGMENT,0
0.3872,-0.2748,0.0,1,DRAW_SEGMENT,0
0.3884,-0.27599999999999997,0.0,1,DRAW_SEGMENT,0
0.3896,-0.27599999999999997,0.0,1,DRAW_SEGMENT,0
0.39080000000000004,-0.27599999999999997,0.0,1,DRAW_SEGMENT,0
0.392,-0.27599999999999997,0.0,1,DRAW_SEGMENT,0
0.3932,-0.2772,0.0,1,DRAW_SEGMENT,0
0.39440000000000003,-0.2772,0.0,1,DRAW_SEGMENT,0
0.3956,-0.2772,0.0,1,DRAW_SEGMENT,0
0.39680000000000004,-0.2772,0.0,1,DRAW_SEGMENT,0
0.398,-0.2772,0.0,1,DRAW_SEGMENT,0
0.3992,-0.2784,0.0,1,DRAW_SEGMENT,0
0.4004,-0.2784,0.0,1,DRAW_SEGMENT,0
0.4016,-0.2784,0.0,1,DRAW_SEGMENT,0
0.4028,-0.2784,0.0,1,DRAW_SEGMENT,0
0.404,-0.27959999999999996,0.0,1,DRAW_SEGMENT,0
0.4052,-0.27959999999999996,0.0,1,DRAW_SEGMENT,0
0.4064,-0.27959999999999996,0.0,1,DRAW_SEGMENT,0
0.4076,-0.27959999999999996,0.0,1,DRAW_SEGMENT,0
0.4088,-0.27959999999999996,0.0,1,DRAW_SEGMENT,0
0.41000000000000003,-0.2808,0.0,1,DRAW_SEGMENT,0
0.4112,-0.2808,0.0,1,DRAW_SEGMENT,0
0.4124,-0.2808,0.0,1,DRAW_SEGMENT,0
0.4136,-0.282,0.0,1,DRAW_SEGMENT,0
0.4148,-0.282,0.0,1,DRAW_SEGMENT,0
0.41600000000000004,-0.282,0.0,1,DRAW_SEGMENT,0
0.4172,-0.282,0.0,1,DRAW_SEGMENT,0
0.4172,-0.282,0.0,0,PEN_DOWN,0
0.4172,-0.282,0.05,0,LIFT_PEN,0
0.44,0.023999999999999997,0.05,0,TRAVEL_APPROACH,1
0.44,0.023999999999999997,0.0,0,PEN_DOWN,1
0.44,0.023999999999999997,0.0,1,DRAW_SEGMENT,1
0.4388,0.025199999999999997,0.0,1,DRAW_SEGMENT,1
0.4376,0.023999999999999997,0.0,1,DRAW_SEGMENT,1
0.4364,0.023999999999999997,0.0,1,DRAW_SEGMENT,1
0.43520000000000003,0.023999999999999997,0.0,1,DRAW_SEGMENT,1
0.434,0.022799999999999997,0.0,1,DRAW_SEGMENT,1
0.4328,0.022799999999999997,0.0,1,DRAW_SEGMENT,1
0.4316,0.021599999999999998,0.0,1,DRAW_SEGMENT,1
0.4304,0.021599999999999998,0.0,1,DRAW_SEGMENT,1
0.4292,0.020399999999999998,0.0,1,DRAW_SEGMENT,1
0.428,0.020399999999999998,0.0,1,DRAW_SEGMENT,1
0.4268,0.0192,0.0,1,DRAW_SEGMENT,1
0.4256,0.0192,0.0,1,DRAW_SEGMENT,1
0.4244,0.018,0.0,1,DRAW_SEGMENT,1
0.4232,0.018,0.0,1,DRAW_SEGMENT,1
