x,y,z,type,cmd,path_id,count
0.668,-0.0084,0,1,DRAW_SEGMENT,0,
0.6692,-0.0096,0,1,DRAW_SEGMENT,0,
0.6704,-0.0096,0,1,DRAW_SEGMENT,0,
0.6716,-0.0108,0,1,DRAW_SEGMENT,0,
0.6728,-0.012,0,1,DRAW_SEGMENT,0,
0.6728,-0.0132,0,1,DRAW_SEGMENT,0,
0.6728,-0.0144,0,1,DRAW_SEGMENT,0,
0.6728,-0.0156,0,1,DRAW_SEGMENT,0,
0.6728,-0.0168,0,1,DRAW_SEGMENT,0,
0.6728,-0.018,0,1,DRAW_SEGMENT,0,
0.6728,-0.0192,0,1,DRAW_SEGMENT,0,
0.6728,-0.0204,0,1,DRAW_SEGMENT,0,
0.6728,-0.0216,0,1,DRAW_SEGMENT,0,
0.6728,-0.0228,0,1,DRAW_SEGMENT,0,
0.6728,-0.024,0,1,DRAW_SEGMENT,0,
0.6728,-0.0252,0,1,DRAW_SEGMENT,0,
0.6728,-0.0264,0,1,DRAW_SEGMENT,0,
0.6728,-0.0276,0,1,DRAW_SEGMENT,0,
0.6728,-0.0288,0,1,DRAW_SEGMENT,0,
0.6728,-0.03,0,1,DRAW_SEGMENT,0,
0.6728,-0.0312,0,1,DRAW_SEGMENT,0,
0.6728,-0.0324,0,1,DRAW_SEGMENT,0,
0.6728,-0.0336,0,1,DRAW_SEGMENT,0,
0.6728,-0.0348,0,1,DRAW_SEGMENT,0,
0.6728,-0.036,0,1,DRAW_SEGMENT,0,
0.6728,-0.0372,0,1,DRAW_SEGMENT,0,
0.6728,-0.0384,0,1,DRAW_SEGMENT,0,
0.6728,-0.0396,0,1,DRAW_SEGMENT,0,
0.6728,-0.0408,0,1,DRAW_SEGMENT,0,
0.6728,-0.042,0,1,DRAW_SEGMENT,0,
0.6728,-0.0432,0,1,DRAW_SEGMENT,0,
0.6728,-0.0444,0,1,DRAW_SEGMENT,0,
0.6728,-0.0456,0,1,DRAW_SEGMENT,0,
0.6728,-0.0468,0,1,DRAW_SEGMENT,0,
0.6728,-0.048,0,1,DRAW_SEGMENT,0,
0.6728,-0.0492,0,1,DRAW_SEGMENT,0,
0.6728,-0.0504,0,1,DRAW_SEGMENT,0,
0.6728,-0.0516,0,1,DRAW_SEGMENT,0,
0.6728,-0.0528,0,1,DRAW_SEGMENT,0,
0.6728,-0.054,0,1,DRAW_SEGMENT,0,
0.6728,-0.0552,0,1,DRAW_SEGMENT,0,
0.6728,-0.0564,0,1,DRAW_SEGMENT,0,
0.6728,-0.0576,0,1,DRAW_SEGMENT,0,
0.6728,-0.0588,0,1,DRAW_SEGMENT,0,
0.6728,-0.06,0,1,DRAW_SEGMENT,0,
0.6728,-0.0612,0,1,DRAW_SEGMENT,0,
0.6728,-0.0624,0,1,DRAW_SEGMENT,0,
0.6728,-0.0636,0,1,DRAW_SEGMENT,0,
0.6728,-0.0648,0,1,DRAW_SEGMENT,0,
0.6728,-0.066,0,1,DRAW_SEGMENT,0,
0.6728,-0.0672,0,1,DRAW_SEGMENT,0,
0.6728,-0.0684,0,1,DRAW_SEGMENT,0,
0.6728,-0.0696,0,1,DRAW_SEGMENT,0,
0.6728,-0.0708,0,1,DRAW_SEGMENT,0,
0.6728,-0.072,0,1,DRAW_SEGMENT,0,
0.6716,-0.0732,0,1,DRAW_SEGMENT,0,
0.6704,-0.0744,0,1,DRAW_SEGMENT,0,
0.6692,-0.0756,0,1,DRAW_SEGMENT,0,
0.668,-0.0756,0,1,DRAW_SEGMENT,0,
0.6668,-0.0756,0,1,DRAW_SEGMENT,0,
0.6656,-0.0756,0,1,DRAW_SEGMENT,0,
0.6644,-0.0756,0,1,DRAW_SEGMENT,0,
0.6632,-0.0756,0,1,DRAW_SEGMENT,0,
0.662,-0.0756,0,1,DRAW_SEGMENT,0,
0.6608,-0.0756,0,1,DRAW_SEGMENT,0,
0.6596,-0.0756,0,1,DRAW_SEGMENT,0,
0.6584,-0.0756,0,1,DRAW_SEGMENT,0,
0.6572,-0.0756,0,1,DRAW_SEGMENT,0,
0.656,-0.0744,0,1,DRAW_SEGMENT,0,
0.6548,-0.0744,0,1,DRAW_SEGMENT,0,
0.6536,-0.0744,0,1,DRAW_SEGMENT,0,
0.6524,-0.0744,0,1,DRAW_SEGMENT,0,
0.6512,-0.0744,0,1,DRAW_SEGMENT,0,
0.65,-0.0732,0,1,DRAW_SEGMENT,0,
0.6488,-0.0732,0,1,DRAW_SEGMENT,0,
0.6476,-0.0732,0,1,DRAW_SEGMENT,0,
0.6464,-0.0732,0,1,DRAW_SEGMENT,0,
0.6452,-0.0732,0,1,DRAW_SEGMENT,0,
0.644,-0.0732,0,1,DRAW_SEGMENT,0,
0.6428,-0.0732,0,1,DRAW_SEGMENT,0,
0.6416,-0.0732,0,1,DRAW_SEGMENT,0,
0.6404,-0.072,0,1,DRAW_SEGMENT,0,
0.6392,-0.072,0,1,DRAW_SEGMENT,0,
0.638,-0.072,0,1,DRAW_SEGMENT,0,
0.6368,-0.072,0,1,DRAW_SEGMENT,0,
0.6356,-0.0708,0,1,DRAW_SEGMENT,0,
0.6344,-0.0708,0,1,DRAW_SEGMENT,0,
0.6332,-0.0708,0,1,DRAW_SEGMENT,0,
0.632,-0.0708,0,1,DRAW_SEGMENT,0,
0.6308,-0.0708,0,1,DRAW_SEGMENT,0,
0.6296,-0.0708,0,1,DRAW_SEGMENT,0,
0.6284,-0.0708,0,1,DRAW_SEGMENT,0,
0.6272,-0.0696,0,1,DRAW_SEGMENT,0,
0.626,-0.0696,0,1,DRAW_SEGMENT,0,
0.6248,-0.0696,0,1,DRAW_SEGMENT,0,
0.6236,-0.0696,0,1,DRAW_SEGMENT,0,
0.6224,-0.0696,0,1,DRAW_SEGMENT,0,
0.6212,-0.0684,0,1,DRAW_SEGMENT,0,
0.62,-0.0684,0,1,DRAW_SEGMENT,0,
0.6188,-0.0684,0,1,DRAW_SEGMENT,0,
0.6176,-0.0684,0,1,DRAW_SEGMENT,0,
0.6164,-0.0684,0,1,DRAW_SEGMENT,0,
0.6152,-0.0684,0,1,DRAW_SEGMENT,0,
0.614,-0.0684,0,1,DRAW_SEGMENT,0,
0.6128,-0.0684,0,1,DRAW_SEGMENT,0,
0.6116,-0.0684,0,1,DRAW_SEGMENT,0,
0.6104,-0.0684,0,1,DRAW_SEGMENT,0,
0.6092,-0.0684,0,1,DRAW_SEGMENT,0,
0.608,-0.0696,0,1,DRAW_SEGMENT,0,
0.608,-0.0708,0,1,DRAW_SEGMENT,0,
0.6068,-0.072,0,1,DRAW_SEGMENT,0,
0.6068,-0.0732,0,1,DRAW_SEGMENT,0,
0.6056,-0.0744,0,1,DRAW_SEGMENT,0,
0.6056,-0.0756,0,1,DRAW_SEGMENT,0,
0.6056,-0.0768,0,1,DRAW_SEGMENT,0,
0.6056,-0.078,0,1,DRAW_SEGMENT,0,
0.6056,-0.0792,0,1,DRAW_SEGMENT,0,
0.6044,-0.0804,0,1,DRAW_SEGMENT,0,
0.6044,-0.0816,0,1,DRAW_SEGMENT,0,
0.6044,-0.0828,0,1,DRAW_SEGMENT,0,
0.6044,-0.084,0,1,DRAW_SEGMENT,0,
0.6032,-0.0852,0,1,DRAW_SEGMENT,0,
0.6032,-0.0864,0,1,DRAW_SEGMENT,0,
0.6032,-0.0876,0,1,DRAW_SEGMENT,0,
0.6032,-0.0888,0,1,DRAW_SEGMENT,0,
0.6032,-0.09,0,1,DRAW_SEGMENT,0,
0.6032,-0.0912,0,1,DRAW_SEGMENT,0,
0.602,-0.0924,0,1,DRAW_SEGMENT,0,
0.602,-0.0936,0,1,DRAW_SEGMENT,0,
0.602,-0.0948,0,1,DRAW_SEGMENT,0,
0.602,-0.096,0,1,DRAW_SEGMENT,0,
0.602,-0.0972,0,1,DRAW_SEGMENT,0,
0.6008,-0.0984,0,1,DRAW_SEGMENT,0,
0.6008,-0.0996,0,1,DRAW_SEGMENT,0,
0.6008,-0.1008,0,1,DRAW_SEGMENT,0,
0.6008,-0.102,0,1,DRAW_SEGMENT,0,
0.5996,-0.1032,0,1,DRAW_SEGMENT,0,
0.5996,-0.1044,0,1,DRAW_SEGMENT,0,
0.5996,-0.1056,0,1,DRAW_SEGMENT,0,
0.5996,-0.1068,0,1,DRAW_SEGMENT,0,
0.5996,-0.108,0,1,DRAW_SEGMENT,0,
0.5996,-0.1092,0,1,DRAW_SEGMENT,0,
0.5984,-0.1104,0,1,DRAW_SEGMENT,0,
0.5984,-0.1116,0,1,DRAW_SEGMENT,0,
0.5984,-0.1128,0,1,DRAW_SEGMENT,0,
0.5972,-0.114,0,1,DRAW_SEGMENT,0,
0.5972,-0.1152,0,1,DRAW_SEGMENT,0,
0.5972,-0.1164,0,1,DRAW_SEGMENT,0,
0.596,-0.1176,0,1,DRAW_SEGMENT,0,
0.5948,-0.1188,0,1,DRAW_SEGMENT,0,
0.5936,-0.1188,0,1,DRAW_SEGMENT,0,
0.5924,-0.12,0,1,DRAW_SEGMENT,0,
0.5912,-0.12,0,1,DRAW_SEGMENT,0,
0.59,-0.1212,0,1,DRAW_SEGMENT,0,
0.5888,-0.1212,0,1,DRAW_SEGMENT,0,
