t,x,y,z,v,accel
2.594120330786365614e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.602120330786365621e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.610120330786365628e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.618120330786365635e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.626120330786365642e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.634120330786365649e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.642120330786365656e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.650120330786365663e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.658120330786365670e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.666120330786365678e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.674120330786365685e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.682120330786365692e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.690120330786365699e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.698120330786365706e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.706120330786365713e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.714120330786365720e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.722120330786365727e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.723212178937582273e+00,6.800000000000000488e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.731212178937582280e+00,6.800000000000000488e-02,6.400000000000000133e-02,5.000000000000000278e-02,5.000000000000000000e+00,6.250000000000000000e+02
2.739212178937582287e+00,6.803184119008671982e-02,6.399681588099133400e-02,5.000000000000000278e-02,3.999999999999354766e-03,6.250001999999680038e+02
2.747212178937582294e+00,6.812736476034687849e-02,6.398726352396531813e-02,5.000000000000000278e-02,1.199999999999996556e-02,1.000000000000075939e+00
2.755212178937582301e+00,6.828657071078048091e-02,6.397134292892195373e-02,5.000000000000000278e-02,2.000000000000057288e-02,1.000000000000075939e+00
2.763212178937582308e+00,6.850945904138751319e-02,6.394905409586125467e-02,5.000000000000000278e-02,2.799999999999928588e-02,9.999999999998387956e-01
2.771212178937582316e+00,6.879602975216800309e-02,6.392039702478320706e-02,5.000000000000000278e-02,3.600000000000162098e-02,1.000000000000291767e+00
2.779212178937582323e+00,6.914628284312190898e-02,6.388537171568781092e-02,5.000000000000000278e-02,4.399999999999877620e-02,9.999999999996446176e-01
2.787212178937582330e+00,6.956021831424927249e-02,6.384397816857508012e-02,5.000000000000000278e-02,5.200000000000093436e-02,1.000000000000270228e+00
2.795212178937582337e+00,7.003783616555006586e-02,6.379621638344500079e-02,5.000000000000000278e-02,5.999999999999982431e-02,9.999999999998603339e-01
2.803212178937582344e+00,7.057913639702430297e-02,6.374208636029757291e-02,5.000000000000000278e-02,6.800000000000043510e-02,1.000000000000075939e+00
2.811212178937582351e+00,7.118411900867196995e-02,6.368158809913281038e-02,5.000000000000000278e-02,7.599999999999913769e-02,9.999999999998387956e-01
2.819212178937582358e+00,7.185278400049308067e-02,6.361472159995069930e-02,5.000000000000000278e-02,8.399999999999975542e-02,1.000000000000075939e+00
2.827212178937582365e+00,7.258513137248763514e-02,6.354148686275123969e-02,5.000000000000000278e-02,9.200000000000035927e-02,1.000000000000075939e+00
2.835212178937582372e+00,7.338116112465563334e-02,6.346188388753443155e-02,5.000000000000000278e-02,1.000000000000009770e-01,1.000000000000075939e+00
2.843212178937582379e+00,7.424087325699706141e-02,6.337591267430028874e-02,5.000000000000000278e-02,1.079999999999996796e-01,9.999999999998387956e-01
2.851212178937582387e+00,7.516426776951193323e-02,6.328357322304881127e-02,5.000000000000000278e-02,1.160000000000001169e-01,1.000000000000054401e+00
2.859212178937582394e+00,7.615134466220023490e-02,6.318486553377997139e-02,5.000000000000000278e-02,1.239999999999991664e-01,9.999999999998819833e-01
2.867212178937582401e+00,7.720210393506198032e-02,6.307978960649379685e-02,5.000000000000000278e-02,1.319999999999996176e-01,1.000000000000054401e+00
2.875212178937582408e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,1.356468905280221682e+00,1.530586131600277326e+02
2.883212178937582415e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,1.695586131600277042e+02
2.891212178937582422e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.899212178937582429e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.907212178937582436e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.915212178937582443e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.923212178937582451e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.931212178937582458e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.939212178937582465e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.947212178937582472e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.955212178937582479e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.963212178937582486e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.971212178937582493e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.979212178937582500e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.987212178937582507e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.995212178937582514e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.003212178937582522e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.011212178937582529e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.014759361905368085e+00,8.799999999999999489e-02,6.199999999999999956e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.014759361905368085e+00,8.799999999999999489e-02,6.199999999999999956e-02,1.000000000000000021e-02,5.000000000000000000e+00,6.250000000000000000e+02
3.022759361905368092e+00,8.801583919189857885e-02,6.198416080810142254e-02,1.000000000000000021e-02,2.800000000000323064e-03,6.250000979999923629e+02
3.030759361905368099e+00,8.806335676759430298e-02,6.193664323240568453e-02,1.000000000000000021e-02,8.399999999999128650e-03,6.999999999998506306e-01
3.038759361905368106e+00,8.814255272708720890e-02,6.185744727291279249e-02,1.000000000000000021e-02,1.400000000000100123e-02,7.000000000002339906e-01
3.046759361905368113e+00,8.825342707037725498e-02,6.174657292962273947e-02,1.000000000000000021e-02,1.959999999999980855e-02,6.999999999998506306e-01
3.054759361905368120e+00,8.839597979746445511e-02,6.160402020253553240e-02,1.000000000000000021e-02,2.519999999999922302e-02,6.999999999999273470e-01
3.062759361905368127e+00,8.857021090834882315e-02,6.142978909165116436e-02,1.000000000000000021e-02,3.080000000000048324e-02,7.000000000001572742e-01
3.070759361905368134e+00,8.877612040303034524e-02,6.122387959696964227e-02,1.000000000000000021e-02,3.639999999999990465e-02,6.999999999999273470e-01
3.078759361905368142e+00,8.901370828150903525e-02,6.098629171849096614e-02,1.000000000000000021e-02,4.200000000000054384e-02,7.000000000000806688e-01
3.086759361905368149e+00,8.928297454378486542e-02,6.071702545621512903e-02,1.000000000000000021e-02,4.759999999999935810e-02,6.999999999998506306e-01
3.094759361905368156e+00,8.958391918985786351e-02,6.041608081014213094e-02,1.000000000000000021e-02,5.320000000000060791e-02,7.000000000001572742e-01
3.102759361905368163e+00,8.991654221972801564e-02,6.008345778027197881e-02,1.000000000000000021e-02,5.880000000000003280e-02,6.999999999999273470e-01
3.110759361905368170e+00,8.999999999999999667e-02,5.960282712474618966e-02,1.000000000000000021e-02,6.097784281491567399e-02,4.528274315482048173e+00
3.118759361905368177e+00,8.999999999999999667e-02,5.904282712474619166e-02,1.000000000000000021e-02,6.999999999999974298e-02,1.799569578135491899e+00
3.126759361905368184e+00,8.999999999999999667e-02,5.843802712474618910e-02,1.000000000000000021e-02,7.560000000000031972e-02,7.000000000000721201e-01
3.134759361905368191e+00,8.999999999999999667e-02,5.778842712474618892e-02,1.000000000000000021e-02,8.120000000000002216e-02,6.999999999999627631e-01
3.142759361905368198e+00,8.999999999999999667e-02,5.709402712474619113e-02,1.000000000000000021e-02,8.679999999999972460e-02,6.999999999999627631e-01
3.150759361905368205e+00,8.999999999999999667e-02,5.635482712474618877e-02,1.000000000000000021e-02,9.240000000000028746e-02,7.000000000000703437e-01
3.158759361905368213e+00,8.999999999999999667e-02,5.557082712474618880e-02,1.000000000000000021e-02,9.799999999999998990e-02,6.999999999999627631e-01
3.166759361905368220e+00,8.999999999999999667e-02,5.474202712474619120e-02,1.000000000000000021e-02,1.035999999999996923e-01,6.999999999999627631e-01
3.174759361905368227e+00,8.999999999999999667e-02,5.386842712474618905e-02,1.000000000000000021e-02,1.092000000000002691e-01,7.000000000000721201e-01
3.182759361905368234e+00,8.999999999999999667e-02,5.295002712474618928e-02,1.000000000000000021e-02,1.147999999999999715e-01,6.999999999999627631e-01
3.190759361905368241e+00,8.999999999999999667e-02,5.198682712474619189e-02,1.000000000000000021e-02,1.203999999999996739e-01,6.999999999999627631e-01
3.198759361905368248e+00,8.999999999999999667e-02,5.097882712474618994e-02,1.000000000000000021e-02,1.260000000000002507e-01,7.000000000000721201e-01
3.206759361905368255e+00,8.999999999999999667e-02,4.992602712474619037e-02,1.000000000000000021e-02,1.315999999999999392e-01,6.999999999999610978e-01
3.214759361905368262e+00,8.999999999999999667e-02,4.882842712474618624e-02,1.000000000000000021e-02,1.372000000000005160e-01,7.000000000000721201e-01
3.222759361905368269e+00,8.999999999999999667e-02,4.768602712474619143e-02,1.000000000000000021e-02,1.427999999999993441e-01,6.999999999998535172e-01
3.230759361905368277e+00,8.999999999999999667e-02,4.649882712474619206e-02,1.000000000000000021e-02,1.483999999999999209e-01,7.000000000000721201e-01
3.238759361905368284e+00,8.999999999999999667e-02,4.526682712474619508e-02,1.000000000000000021e-02,1.539999999999996094e-01,6.999999999999610978e-01
3.246759361905368291e+00,8.928584133109356002e-02,4.428584133109355475e-02,1.000000000000000021e-02,1.516758329733655375e-01,1.182793650942124764e+01
3.254759361905367854e+00,8.899999999999999578e-02,4.308264068711929046e-02,1.000000000000000021e-02,1.545859922614586657e-01,7.539530937107659980e+00
3.262759361905367861e+00,8.899999999999999578e-02,4.171624068711929367e-02,1.000000000000000021e-02,1.707999999999995910e-01,5.142958635598686712e+00
3.270759361905367868e+00,8.969495931288071211e-02,4.100000000000000172e-02,1.000000000000000021e-02,1.247478186460559413e-01,1.486984202429295010e+01
3.278759361905367875e+00,9.081385113500775597e-02,4.181385113500776102e-02,1.000000000000000021e-02,1.729465497079315517e-01,2.480834621902554105e+01
3.286759361905367882e+00,9.223754575050761850e-02,4.200000000000000261e-02,1.000000000000000021e-02,1.794765722063920710e-01,1.090301351770296634e+01
3.294759361905367889e+00,9.378314575050761270e-02,4.200000000000000261e-02,1.000000000000000021e-02,1.931999999999992612e-01,3.476775720569109218e+00
3.302759361905367896e+00,9.537354575050761840e-02,4.200000000000000261e-02,1.000000000000000021e-02,1.988000000000006984e-01,7.000000000001795897e-01
3.310759361905367903e+00,9.700618417949050110e-02,4.199381582050951134e-02,1.000000000000000021e-02,2.040812676617632937e-01,6.670116423154944796e-01
3.318759361905367911e+00,9.800000000000000377e-02,4.127453218813451064e-02,1.000000000000000021e-02,1.533500300017063556e-01,1.495929662020638951e+01
3.326759361905367918e+00,9.800000000000000377e-02,4.299933218813451613e-02,1.000000000000000021e-02,2.156000000000006800e-01,4.122517804057543600e+01
3.334759361905367925e+00,9.745628283549748194e-02,4.454371716450252622e-02,1.000000000000000021e-02,2.046625771164989893e-01,8.951065095258204707e+00
3.342759361905367932e+00,9.700000000000000289e-02,4.616911862576142389e-02,1.000000000000000021e-02,2.110288759947979154e-01,1.862486414107163757e+00
3.350759361905367939e+00,9.700000000000000289e-02,4.802831862576142224e-02,1.000000000000000021e-02,2.323999999999998012e-01,8.010853579369129562e+00
3.358759361905367946e+00,9.700000000000000289e-02,4.993231862576142516e-02,1.000000000000000021e-02,2.380000000000003502e-01,7.000000000000685674e-01
3.366759361905367953e+00,9.700000000000000289e-02,5.188111862576141181e-02,1.000000000000000021e-02,2.435999999999983179e-01,6.999999999997459366e-01
3.374759361905367960e+00,9.700000000000000289e-02,5.387471862576141690e-02,1.000000000000000021e-02,2.492000000000006432e-01,7.000000000002906120e-01
3.382759361905367967e+00,9.700000000000000289e-02,5.591311862576141267e-02,1.000000000000000021e-02,2.547999999999994714e-01,6.999999999998535172e-01
3.390759361905367975e+00,9.700000000000000289e-02,5.799631862576141994e-02,1.000000000000000021e-02,2.604000000000009085e-01,7.000000000001795897e-01
3.398759361905367982e+00,9.708790654330369529e-02,6.008790654330369019e-02,1.000000000000000021e-02,2.616792997032703072e-01,1.379778408342393625e+00
3.406759361905367989e+00,8.999999999999999667e-02,4.437253567862319004e-02,1.000000000000000021e-02,2.154977162658342937e+00,2.999756152710626793e+02
3.414759361905367996e+00,8.999999999999999667e-02,4.651766487668933248e-02,1.000000000000000021e-02,2.681411497582678050e-01,3.002423669644330744e+02
3.422759361905368003e+00,8.999999999999999667e-02,4.861799407475549117e-02,1.000000000000000021e-02,2.625411497582698095e-01,6.999999999997493783e-01
3.430759361905368010e+00,8.999999999999999667e-02,5.067352327282163837e-02,1.000000000000000021e-02,2.569411497582683723e-01,7.000000000001795897e-01
3.438759361905368017e+00,8.999999999999999667e-02,5.268425247088775326e-02,1.000000000000000021e-02,2.513411497582643817e-01,7.000000000004987788e-01
3.446759361905368024e+00,8.999999999999999667e-02,5.465018166895390522e-02,1.000000000000000021e-02,2.457411497582689952e-01,6.999999999994233058e-01
3.454759361905368031e+00,8.999999999999999667e-02,5.657131086702005957e-02,1.000000000000000021e-02,2.401411497582692789e-01,6.999999999999645395e-01
3.462759361905368038e+00,8.999999999999999667e-02,5.844764006508621629e-02,1.000000000000000021e-02,2.345411497582695903e-01,6.999999999999610978e-01
3.470759361905368046e+00,8.999999999999999667e-02,6.027916926315235457e-02,1.000000000000000021e-02,2.289411497582672927e-01,7.000000000002871703e-01
3.478759361905368053e+00,8.924629597001609849e-02,6.175370402998390379e-02,1.000000000000000021e-02,2.069994921268279164e-01,1.303086394761712619e+01
3.486759361905368060e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,4.353938764432559172e-02,2.076440506976089395e+01
3.494759361905368067e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,5.442423455540698285e+00
3.502759361905368074e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.510759361905368081e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.518759361905368088e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.526759361905368095e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.534759361905368102e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.542759361905368110e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.550759361905368117e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.558759361905368124e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.566759361905368131e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.574759361905368138e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.582759361905368145e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.590759361905368152e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.598759361905368159e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.606759361905368166e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.614759361905368173e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.622759361905368181e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.630759361905368188e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.638759361905368195e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.646759361905368202e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.654759361905368209e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.662759361905368216e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.670759361905368223e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.678759361905368230e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.686759361905368237e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.694759361905368245e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.702759361905368252e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.710759361905368259e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.718759361905368266e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.726759361905368273e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.734759361905368280e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.742759361905368287e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.750759361905368294e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.758759361905368301e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.766759361905368308e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.774759361905368316e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.782759361905368323e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.790759361905368330e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.793818147274322872e+00,8.899999999999999578e-02,6.199999999999999956e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.801818147274322879e+00,8.899999999999999578e-02,6.199999999999999956e-02,5.000000000000000278e-02,5.000000000000000000e+00,6.250000000000000000e+02
3.809818147274322886e+00,8.898568916494399572e-02,6.202862167011199968e-02,5.000000000000000278e-02,4.000000000000392998e-03,6.250001999999680038e+02
3.817818147274322893e+00,8.894275665977599554e-02,6.211448668044798616e-02,5.000000000000000278e-02,1.199999999999962728e-02,9.999999999999041878e-01
3.825818147274322900e+00,8.887120248449600912e-02,6.225759503100797287e-02,5.000000000000000278e-02,1.999999999999963612e-02,1.000000000000001110e+00
3.833818147274322907e+00,8.877102663910402258e-02,6.245794672179195983e-02,5.000000000000000278e-02,2.800000000000042039e-02,1.000000000000098144e+00
3.841818147274322914e+00,8.864222912360003592e-02,6.271554175279993315e-02,5.000000000000000278e-02,3.599999999999965727e-02,9.999999999999041878e-01
3.849818147274322921e+00,8.799999999999999489e-02,6.400000000000000133e-02,5.000000000000000278e-02,1.795084971874741919e-01,1.793856214843431829e+01
3.857818147274322929e+00,8.799999999999999489e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,2.243856214843427566e+01
3.865818147274322936e+00,8.799999999999999489e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.873818147274322943e+00,8.799999999999999489e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.881818147274322950e+00,8.799999999999999489e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.889818147274322957e+00,8.799999999999999489e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.896392308174640551e+00,8.799999999999999489e-02,6.400000000000000133e-02,5.000000000000000278e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.896392308174640551e+00,8.799999999999999489e-02,6.400000000000000133e-02,1.000000000000000021e-02,5.000000000000000000e+00,6.250000000000000000e+02
3.904392308174640558e+00,8.802240000000000064e-02,6.400000000000000133e-02,1.000000000000000021e-02,2.800000000000718581e-03,6.250000979999923629e+02
3.912392308174640565e+00,8.808959999999999013e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.399999999998686295e-03,6.999999999997459366e-01
3.920392308174640572e+00,8.820159999999999112e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.400000000000012346e-02,7.000000000001795897e-01
3.928392308174640579e+00,8.835839999999998973e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.959999999999982589e-02,6.999999999999627631e-01
3.936392308174640586e+00,8.855999999999999983e-02,6.400000000000000133e-02,1.000000000000000021e-02,2.520000000000126306e-02,7.000000000001795897e-01
3.944392308174640593e+00,8.880639999999999368e-02,6.400000000000000133e-02,1.000000000000000021e-02,3.079999999999923077e-02,6.999999999997459366e-01
3.952392308174640601e+00,8.909759999999999902e-02,6.400000000000000133e-02,1.000000000000000021e-02,3.640000000000066793e-02,7.000000000001795897e-01
3.960392308174640608e+00,8.943359999999998811e-02,6.400000000000000133e-02,1.000000000000000021e-02,4.199999999999863565e-02,6.999999999997459366e-01
3.968392308174640615e+00,8.981439999999998869e-02,6.400000000000000133e-02,1.000000000000000021e-02,4.760000000000007281e-02,7.000000000001795897e-01
3.976392308174640622e+00,9.024000000000000077e-02,6.400000000000000133e-02,1.000000000000000021e-02,5.320000000000150997e-02,7.000000000001795897e-01
3.984392308174640629e+00,9.071039999999999659e-02,6.400000000000000133e-02,1.000000000000000021e-02,5.879999999999947768e-02,6.999999999997459366e-01
3.992392308174640636e+00,9.122559999999999003e-02,6.400000000000000133e-02,1.000000000000000021e-02,6.439999999999918012e-02,6.999999999999627631e-01
4.000392308174640199e+00,9.178559999999999497e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.000000000000061728e-02,7.000000000001795897e-01
4.008392308174640206e+00,9.239039999999999753e-02,6.400000000000000133e-02,1.000000000000000021e-02,7.560000000000031972e-02,6.999999999999627631e-01
4.016392308174640213e+00,9.303999999999999770e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.120000000000002216e-02,6.999999999999627631e-01
4.024392308174640220e+00,9.373439999999999550e-02,6.400000000000000133e-02,1.000000000000000021e-02,8.679999999999972460e-02,6.999999999999627631e-01
4.032392308174640227e+00,9.447359999999999092e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.239999999999942704e-02,6.999999999999627631e-01
4.040392308174640235e+00,9.525759999999999783e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.800000000000086420e-02,7.000000000001795897e-01
4.048392308174640242e+00,9.608639999999998849e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.035999999999988319e-01,6.999999999997459366e-01
4.056392308174640249e+00,9.695999999999999064e-02,6.400000000000000133e-02,1.000000000000000021e-02,1.092000000000002691e-01,7.000000000001795897e-01
4.064392308174640256e+00,8.899999999999999578e-02,6.400000000000000133e-02,1.000000000000000021e-02,9.949999999999993294e-01,1.380249999999999488e+02
4.072392308174640263e+00,8.899999999999999578e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,1.243749999999999147e+02
4.080392308174640270e+00,8.899999999999999578e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.088392308174640277e+00,8.899999999999999578e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.096392308174640284e+00,8.899999999999999578e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
4.104392308174640291e+00,8.899999999999999578e-02,6.400000000000000133e-02,1.000000000000000021e-02,0.000000000000000000e+00,0.000000000000000000e+00
