t,x,y,z,roll,pitch,yaw,vx,vy,vz,ax,ay,az
27.072000,0.5,-0.004201950834060858,0.43291418952417743,0.000000,1.570796,0.000000,0.0,2.2084030764974878e-05,-0.05001465337636815,0.0,0.0013459158639299836,-0.0009696718273555756
27.080000,0.5,-0.004201735030241858,0.4325140438839052,0.000000,1.570796,0.000000,0.0,3.137470713942292e-05,-0.05002142966204783,0.0,0.0009767532296820242,-0.0007243995925659973
27.088000,0.5,-0.0042014567142161586,0.4321138518820589,0.000000,1.570796,0.000000,0.0,3.771208243988731e-05,-0.0500262437698492,0.0,0.0006075905954340648,-0.00047912735777641893
27.096000,0.5,-0.004201139512392351,0.43171362921606193,0.000000,1.570796,0.000000,0.0,4.109615666636796e-05,-0.05002909569977226,0.0,0.00023842796118610536,-0.0002338551229868406
27.104000,0.5,-0.004200807051179026,0.431313391583337,0.000000,1.570796,0.000000,0.0,4.152692981886495e-05,-0.05002998545181699,0.0,-0.00013073467306185405,1.1417111802737752e-05
27.112000,0.5,-0.004200482956984779,0.4309131546813072,0.000000,1.570796,0.000000,0.0,3.900440189737856e-05,-0.05002891302598342,0.0,-0.0004998973073097931,0.0002566893465923022
27.120000,0.5,-0.0042001908562182,0.4305129342073956,0.000000,1.570796,0.000000,0.0,3.352857290190832e-05,-0.05002587842227152,0.0,-0.0008690599415577529,0.0005019615813818806
27.128000,0.5,-0.004199954318393285,0.43011274582493186,0.000000,1.570796,0.000000,0.0,2.51972933378565e-05,-0.05002094027630405,0.0,-0.0011260300599316869,0.0006800039331007004
27.136000,0.5,-0.00419978722224646,0.4297125993901753,0.000000,1.570796,0.000000,0.0,1.6770588623698595e-05,-0.050015752496853035,0.0,-0.000980646118607788,0.0006169409296533423
27.144000,0.5,-0.004199682887451225,0.42931249243963815,0.000000,1.570796,0.000000,0.0,9.506955440131878e-06,-0.0500110692214296,0.0,-0.0008352621772838892,0.0005538779262059842
27.152000,0.5,-0.004199632009435336,0.4289124209372883,0.000000,1.570796,0.000000,0.0,3.4063937871563544e-06,-0.050006890450033745,0.0,-0.0006898782359599905,0.000490814922758626
27.160000,0.5,-0.004199625283626549,0.42851238084709353,0.000000,1.570796,0.000000,0.0,-1.5310963352279819e-06,-0.05000321618266546,0.0,-0.0005444942946360918,0.00042775191931126793
