t,x,y,z,vx,vy,vz,ax,ay,az
0.768397,-0.285595,0.130429,0.000000,-0.056990,0.000875,0.000000,-0.015397,-0.042557,0.000000
0.776401,-0.286051,0.130435,0.000000,-0.057113,0.000533,0.000000,-0.015410,-0.042820,0.000000
0.784405,-0.286508,0.130438,0.000000,-0.057236,0.000190,0.000000,-0.015423,-0.043084,0.000000
0.792409,-0.286967,0.130438,0.000000,-0.057360,-0.000156,0.000000,-0.015436,-0.043348,0.000000
0.800413,-0.287426,0.130435,0.000000,-0.057483,-0.000504,0.000000,-0.015448,-0.043611,0.000000
0.808417,-0.287887,0.130430,0.000000,-0.057607,-0.000854,0.000000,-0.015461,-0.043875,0.000000
0.816421,-0.288348,0.130422,0.000000,-0.057731,-0.001206,0.000000,-0.015474,-0.044139,0.000000
0.824425,-0.288810,0.130410,0.000000,-0.057855,-0.001560,0.000000,-0.015487,-0.044402,0.000000
0.832430,-0.289274,0.130397,0.000000,-0.057979,-0.001916,0.000000,-0.015499,-0.044666,0.000000
0.840434,-0.289738,0.130380,0.000000,-0.058103,-0.002275,0.000000,-0.015512,-0.044930,0.000000
0.848438,-0.290203,0.130360,0.000000,-0.058227,-0.002635,0.000000,-0.015525,-0.045193,0.000000
0.856442,-0.290670,0.130338,0.000000,-0.058351,-0.002998,0.000000,-0.015538,-0.045457,0.000000
0.864446,-0.291137,0.130312,0.000000,-0.058475,-0.003363,0.000000,-0.015550,-0.045721,0.000000
0.872450,-0.291605,0.130284,0.000000,-0.058600,-0.003729,0.000000,-0.015563,-0.045985,0.000000
0.880454,-0.292074,0.130253,0.000000,-0.058724,-0.004098,0.000000,-0.015576,-0.046248,0.000000
0.888458,-0.292545,0.130218,0.000000,-0.058849,-0.004469,0.000000,-0.015589,-0.046512,0.000000
0.896463,-0.293016,0.130181,0.000000,-0.058974,-0.004843,0.000000,-0.015601,-0.046776,0.000000
0.904467,-0.293488,0.130141,0.000000,-0.059099,-0.005218,0.000000,-0.015614,-0.047039,0.000000
0.912471,-0.293962,0.130098,0.000000,-0.059224,-0.005595,0.000000,-0.015627,-0.047303,0.000000
0.920475,-0.294436,0.130051,0.000000,-0.059349,-0.005975,0.000000,-0.015640,-0.047567,0.000000
0.928479,-0.294911,0.130002,0.000000,-0.059474,-0.006356,0.000000,-0.015652,-0.047830,0.000000
0.936483,-0.295387,0.129950,0.000000,-0.059599,-0.006740,0.000000,-0.015665,-0.048094,0.000000
0.944487,-0.295865,0.129894,0.000000,-0.059724,-0.007126,0.000000,-0.015678,-0.048358,0.000000
0.952492,-0.296343,0.129836,0.000000,-0.059850,-0.007514,0.000000,-0.015691,-0.048621,0.000000
0.960496,-0.296822,0.129774,0.000000,-0.059976,-0.007904,0.000000,-0.015703,-0.048885,0.000000
0.968500,-0.297303,0.129709,0.000000,-0.060101,-0.008296,0.000000,-0.015716,-0.049149,0.000000
0.976504,-0.297784,0.129641,0.000000,-0.060227,-0.008690,0.000000,-0.015680,-0.049352,0.000000
0.984508,-0.298266,0.129570,0.000000,-0.060352,-0.009085,0.000000,-0.015244,-0.049053,0.000000
0.992512,-0.298750,0.129496,0.000000,-0.060471,-0.009475,0.000000,-0.014033,-0.047783,0.000000
1.000516,-0.299234,0.129418,0.000000,-0.060577,-0.009850,0.000000,-0.012282,-0.045836,0.000000
1.008520,-0.299719,0.129338,0.000000,-0.060667,-0.010208,0.000000,-0.010412,-0.043740,0.000000
1.016525,-0.300204,0.129255,0.000000,-0.060743,-0.010550,0.000000,-0.008542,-0.041644,0.000000
1.024529,-0.300691,0.129169,0.000000,-0.060804,-0.010875,0.000000,-0.006672,-0.039548,0.000000
1.032533,-0.301177,0.129081,0.000000,-0.060850,-0.011183,0.000000,-0.004802,-0.037452,0.000000
1.040537,-0.301664,0.128990,0.000000,-0.060881,-0.011474,0.000000,-0.002932,-0.035356,0.000000
1.048541,-0.302151,0.128898,0.000000,-0.060897,-0.011748,0.000000,-0.001062,-0.033259,0.000000
1.056545,-0.302639,0.128802,0.000000,-0.060898,-0.012006,0.000000,0.000809,-0.031163,0.000000
1.064549,-0.303126,0.128705,0.000000,-0.060884,-0.012247,0.000000,0.002679,-0.029067,0.000000
1.072553,-0.303613,0.128607,0.000000,-0.060855,-0.012471,0.000000,0.004549,-0.026971,0.000000
1.080558,-0.304100,0.128506,0.000000,-0.060811,-0.012678,0.000000,0.006419,-0.024875,0.000000
1.088562,-0.304586,0.128404,0.000000,-0.060752,-0.012869,0.000000,0.008289,-0.022779,0.000000
1.096566,-0.305072,0.128300,0.000000,-0.060679,-0.013043,0.000000,0.010159,-0.020683,0.000000
